5520.35	0.00180408
4943.88	0.673662
5439.57	0.00434777
4905.98	0.00693984
5871.68	0.00523253
5738.08	0.00280635
5662.97	0.0464223
5774.77	0.0102162
5560.51	0.0208195
4910.75	0.00507355
5472.66	0.0562514
4990.2	0.14002
5562.42	0.0477217
5530.09	0.0544749
5913.92	0.00787989
5441.5	0.00809417
5447.81	0.00600669
5603.89	0.0846259
4996.1	0.00224646
5634.53	0.462308
4913.26	0.0975171
5881.9	0.00823933
5458.5	0.13944
5680.92	0.0909436
5590.35	0.49342
5439.89	0.0124972
5696.83	0.067774
5781.97	0.112268
5709.57	0.0243724
5589.68	0.0359572
5443.53	0.0858425
4917.28	0.000843287
5448.89	0.0304689
5771.06	0.00304827
5625.44	0.0185108
5614.16	0.123528
4928.88	0.00248839
5846.03	0.00649054
4974.36	0.0218702
5481.06	0.0121724
5621.13	0.111245
5489.94	0.0835338
4941.57	0.00293768
4974.13	0.00479706
5460.3	0.00427864
5449.26	0.0183035
5503.35	0.0591338
5452.23	0.0956163
5845.17	0.0250083
5432.01	0.108584
5748.75	0.0200661
5811.06	0.0349757
5671.39	0.00245383
5562.39	0.0993489
5868.71	0.00792137
4917.4	0.0424616
5752.56	0.0478807
5688.38	0.0017557
5612.61	0.0185938
5811.43	0.029128
5952.36	0.0347545
5754.84	0.101713
5657.23	0
5595.98	0.0346024
5673.81	0.0430837
5491.17	0.0493323
5955.26	0.0231558
5583.99	0.303044
4971.32	0.0446596
5710.91	0.0185938
5481.08	0.0160017
5523.6	0.0237157
4975.41	0.00114051
5911.69	0.0129051
5647.97	0.0577928
5832.99	0.0250083
5836.44	0.043291
5477.39	0.0443002
5579.48	0.0125871
5545.24	0.0166929
5432.67	0.00373258
5489.52	3.45609e-05
5686.09	0.138479
5514.99	0.00384318
4971.83	0.0647603
4988.59	0.0766492
4964.8	0.294072
5761.9	0.000241927
5465.3	0.218176
5815.3	0.00826698
5661.34	0.218791
5725.08	0.0902801
4979.85	0.0131262
5495.24	0.00806652
4984.44	0.00143082
5879	0.031174
5753.8	0.448297
5868.16	0.00590301
5571.7	0.0221466
4963.11	0.11457
4977.53	0.00500442
5930.6	0.161268
5651.37	0.0497747
4929.59	0.0071472
5447.49	0.00456204
4904.26	0.241242
5767.57	0.151218
5467.59	0.0161676
4911.19	0.0149303
5863.24	0.00500442
5449.58	0.056127
5538.45	0.000967706
5477.69	0.158524
5494.05	0.00696057
5500.68	0.0949873
5751.08	0.00232941
5620.24	0.0287132
5811.5	0.176192
5523.6	0.031568
5540.15	0.00173496
5607.15	0.00563343
5964.53	0.00181791
5578.49	0.0029515
5649.78	0.0114328
5874.52	0.129707
4968.46	0.059272
4910.89	0.162927
4978.69	0.14002
4957.43	0.0105411
5746.63	0.0547307
5559.14	0.171609
5825.57	0.101167
5846.41	0.00384318
5465.02	0.00339388
5904.4	0.0900935
5582.71	0.174947
5503.01	0.258467
4919.83	0.0126977
5439	0.219669
5484.26	0.0218149
5564.74	0.000926233
4941.74	0.00684307
5840.05	0.0428348
5572.74	0.0245244
4945.24	0.116457
5436.85	0.00830845
4902.41	0.06541
5707.99	0.0436989
5471.01	0.0549035
5894.1	0.000629009
5829.96	0.00177643
4962.54	0.0125594
5900.09	0.0425307
5644.79	0.366816
5661.07	0.0394133
5511.58	0.000857111
5710.8	0.0340909
5421.64	0.0100088
5611.88	0.195014
5611.57	0.0403741
5504.86	0.0826421
4992.01	0.0327154
5758.58	0.234745
5441.42	0.00712647
5509.79	0.0993489
5824.85	0.0368765
5831.07	0.0105687
5569.85	0.0708568
5526.76	0.00712647
4951.14	0.0334273
5579.89	0.0420537
4941.64	0.00576476
5486.38	0.0139281
5680.69	0.0176606
5501.66	0.259636
4967.12	0.000573712
5850.55	0.054627
5739.21	0.0221466
5831.41	0.0165201
4943.95	0.000857111
5716.72	0.000566799
4940.45	0.487841
5523.95	0.000629009
5873.92	0.0333582
5688.48	0.121288
5898.1	0.0129949
5500.9	0.0372152
5682.6	0.0874184
5592.69	0.0238678
5473.77	0.00217734
5517.37	0.000138244
5512.66	0.0307385
5881.09	0.016451
5709.54	0.031409
5747.43	0.0497747
4955.34	0.0374848
5878.65	0.0636474
5806.89	0.0735802
5695.83	0.000573712
5697.46	0.0103268
5648.41	0.0177851
4919.88	0.0346854
5545.33	0.00389156
4915.37	0.243834
5577.52	0.154107
4925.49	0.00381553
5585.67	0.0328122
5747.07	0.00194232
5618.82	0.00563343
5953.21	0.17454
4929.97	0.0634954
5912.25	0.305318
5759.21	0.0438302
5866.39	2.76487e-05
5888.7	0.0120963
5646.75	0.00923468
5515.43	0.17877
5488.03	0.146981
5762.34	0.113422
5502.15	0.00981531
5546.04	0.00393303
5769.29	0.0330541
5913.74	0.144347
4993.24	0.067069
5605.43	0.00818403
5510.67	0.00266119
5841.19	3.45609e-05
5695.18	0.0468923
5826	0.00413349
5669.04	0.0029515
5622.38	0.0814187
4959.15	0.011889
5923.65	0.00302063
5723.67	0.102853
5654.11	0.00430629
5824.16	0.0787782
5566.56	0.0967637
5490.52	0.00523253
5429.26	0.0321624
5515.19	3.45609e-05
4983.02	0.326705
5899.83	0.00566799
4982.85	0.0161676
5868.07	0.288853
4971.22	0.0494774
5505.28	0.069426
5462.51	0.00400907
4950.62	0.216863
5449.07	0.0045966
5572.54	0.158234
4967.25	0.00393303
5572.68	0.0190984
5589.9	0.0109973
5450.61	0.00174187
4915.33	0.0162229
5461.14	0.0268884
5639	0.045814
4983.5	0.000518414
5550.07	0.0179164
4924.44	0.0189947
4952.29	0.00317961
5782.01	0.0894368
5546.12	0.0114328
5580.45	0.0358535
5461.72	0.00721632
5938.68	0.0820338
5889.02	0.0287132
4933.44	0.012518
5676.1	0.00957338
5567.47	0.11457
5918.76	0.0195131
5465.26	0.00171422
5468.25	3.45609e-05
5799.92	0.0304689
4953.7	0.0250083
5607.18	0.172134
5502	0.0207642
4988.54	0.0333582
5897.4	0.0248908
5828.84	0.00132023
5762.1	0.102853
4909.59	8.98584e-05
4909.44	0.116256
4909.78	0.128912
5942.95	0.0555256
5440.5	0.0022119
5615.98	0.0094697
4942.46	0.0553874
4900.73	0.0140179
5751.28	0.0197827
4951.26	0.00171422
5945.74	0.0688938
5788.87	0.00143082
4973.21	0.000511502
5590.4	0.00595831
5598.42	0.0777206
5512.47	0.162927
5649.43	0.0651059
5580.52	0.0497747
5609.19	0.0460283
5601.57	0.0041957
5795.85	0.00503207
4966.89	0.00106448
5639.31	0.00912409
5502.13	0.0430837
5786.25	0.029204
5592.1	0.0139764
5436.39	0.0179648
5727.54	0.0443002
5609.25	0.00398833
5858.69	0.0176606
5893.13	0.0215937
5952.72	0.0951601
5844.96	3.45609e-05
5698.03	0.0197827
4996.13	0.0183933
5422.37	0.0539704
4968.73	0.105266
5784.44	0.0309113
4963.75	0.0636474
5945.05	0.12621
5948.81	0.0374848
5660.27	0.00957338
5600.42	0.00870936
5779.23	0.0173081
4964.46	0.0155662
5763.17	0.379811
5768.44	0.0321624
5651.56	0.00379479
4902.28	0.0482194
4939.3	0.0145087
5821.04	0.109095
5697.84	0.00360125
5656.18	0.0348236
4956.83	0.02196
5514.75	0.0275865
5580.34	0.00266119
5738.7	0.0965564
5487.88	0.134477
5612.51	0.00730618
4909.25	0.00426482
5902.58	0.0596937
5662.01	0.0627627
5665.68	0.0237157
5683.99	0.0111908
5518.32	0.0255336
5421.85	0.0338559
5644.86	0.278976
4995.83	0.00261281
4935.37	0.00261281
5580.74	0.0349757
4939.67	0.017398
4960.63	0.136813
4959.36	0.0421713
4971.49	0.0493323
5532.63	0.0335034
5425.66	0.00180408
4958.97	0.031803
4963.33	0.00727853
4934.47	0.000241927
4997.39	0.0438302
5694.43	0.0552284
5497.72	0.0507838
5761.36	0.0603158
5953.3	0.155255
4925.74	0.000414731
5841.25	0.0503553
4988	0.0723222
5688.6	0.143096
5825.03	0.0497747
5857.66	0.123051
5485.76	0.0239231
5638.96	0.0559611
4996.44	0.00986369
5629.97	0.0169625
5451.46	0.0168035
5621.65	0.0634954
5669.03	0.00132023
5465.5	0.0125594
5445.78	0.224307
5733.11	0.0143635
4941.49	0.0349757
5951.32	0.0135202
4993.31	0.0559611
5911.35	0.00317961
5591.85	0.0354733
4910.5	0.310219
5710.12	0.00050459
5658.68	0.0213725
5846.63	0.00342153
5807.02	0.0622166
5815.52	0.0180339
5766.41	1.38244e-05
4903.96	0.0977591
5868.77	0.0874184
4947.32	0.00114051
5645.51	0.00472794
5604.64	0.259262
5779.72	0.203336
5863.15	0.0351416
5686.37	0.140884
5884.45	0.119567
5894.15	0.121039
5751.2	0.055097
5679.44	0.0329227
5960.99	0.0787782
5922.62	0.141133
5935.02	0.0464223
4995.18	0.0406229
4915.11	0.0616014
5560.29	0.0109835
5819.66	0.0188357
5508.87	0.0138036
5795.39	0.0218149
4934.14	0.00182482
5873.53	0.0918008
5771.7	0.0237987
4983.29	0.0354733
4903.3	0.00700205
5540.74	0.000933145
4989.91	0.0106448
5512.73	0.0645045
5660.4	0.00159672
4961.7	0.000428556
4912.75	0.0353005
4993.92	0.0324596
5909.05	0.0049906
5694.28	0.179537
4994.91	0.105031
4939.53	0.0473416
4930.58	0.206419
5560.21	0.0029515
4946.45	0.0102508
4961.5	0.00173496
5584.7	0.0223609
4973.44	0.191779
4997.17	0.00696057
4904.89	0.058325
5506.63	0.00847434
4941.7	0.0200661
4905.27	0.143373
5748.64	0.0271096
5826.74	0.000566799
5487.75	0.0227411
5786.8	0.0385631
5771.83	0.0102508
4953.76	0.044791
5848.3	0.000940058
5436.36	0.00874392
5694.72	0.100814
5930.54	0.0544749
5799.06	0.00529474
5462.46	0.0517723
5568.41	0.0047625
5757.11	0.000857111
5683.91	0.079269
5861.17	0.130398
5594.24	0.00426482
5764.92	0.0162782
5528.73	0.00311048
5586.78	0.0240406
5726.78	0.0109835
5448.6	0.116996
5572.75	0.0979803
5898.2	0.00363581
4948.96	0.458762
5524.18	0.0314643
5888.29	0.0385631
4920.56	0.0798358
5963.14	0.153582
4916.25	0.0145087
4957.8	0.0228102
4921.32	0.00623479
5534.45	0.0428348
5934.4	0.0308284
5431.29	0.0166929
4963.18	0.106496
5853.61	0.217831
5463.23	0.00816329
5521.48	0.00934528
5467.15	0.0766492
5714.14	0.0218149
5545.1	0.0940749
5800.14	0.0268884
5693.47	0.0187873
5681.06	0.0579725
5918.59	0.024165
5622.57	0.00778312
5572.43	0.0153312
5486.83	0.00416805
5924.59	0.0603158
5784.7	0.473367
5963.4	0.115973
5687.57	0.000179717
5635.82	0.000366346
5847.38	0.00679468
5495.47	0.00244
5495.63	0.0122138
5797.99	0.235775
4959.86	0.643317
5594.79	0.051641
5630.94	0.104803
5656.73	0.2102
5756.68	0.00299298
5572.96	0.127882
5957.86	0.00560578
5711.72	0.0493323
5943.04	0.00523253
4936.65	0.160231
4941.63	0.00666335
4944.8	0.0586223
5482.93	0.123832
5944.08	0.0186836
5479.48	0.00299298
5930.87	0.0574679
5714.43	0.0235014
5435.8	3.45609e-05
5513.96	0.0166929
5718.75	0.00581315
5441.53	0.0111701
5627.24	0.196603
4938.06	0.0316647
5723.61	0.000490765
5621.11	0.0394133
5556.57	0.0173496
5502.07	0.114072
5812.3	0.00230867
5444.37	0.0154349
5895.93	0.0890151
4942.92	0.104257
4929.02	0.00801123
5958.32	0.152407
4975.89	8.98584e-05
5944.87	0.0167344
5827.23	0.0109213
5462.85	0.0938606
5433.87	0.063993
5920	0.00826698
4939.33	0.0777206
5556.82	0.104803
5698.81	0.0446596
5444.27	0.00529474
5646	0.110989
5449.31	0.134698
5468.93	0.017398
5691.96	0.0673731
5779.52	0.0824762
4970.73	0.181804
5960.33	0.0271096
5699.95	0.00934528
4924.34	0.0162782
4900.6	0.0300265
4932.34	0.00586154
5431	0.0926855
5498.58	0.11477
5475.56	0.048489
5594.53	0.21716
5706.79	0.0189947
5797.89	0.0690873
5902.11	0.0188979
4995.43	0.134041
5827.77	0.124267
5644.43	0.0631428
5609.37	0.134041
5536.12	0.0429662
4970.48	0.0130502
4998.66	0.00269575
4910.55	0.002834
4977.76	0.00898584
5475.42	0.00308975
5710.87	0.0210476
4932.03	0.913667
5468.71	0.00538459
4926.23	0.117217
5863.72	0.00734766
5526.22	0.338393
4962.59	0.00240544
5462.36	0.0979803
5741.83	0.00317961
5955.82	0.00798358
5527.02	0.119567
4950.21	0.196873
5550.11	0.038729
5438.55	0.00986369
5806.7	0.0725296
5449.52	0.0148543
5569.97	0.00307592
5734.5	0.0552284
5783.59	0.0138658
4932.9	0.0123106
5669.1	0.00802505
5832.6	0.000546063
5944.03	0.059272
5707.98	0.00206674
5595.24	0.0318997
5611.44	0.255827
5633.95	0.0617327
5896.15	0.164158
5752.91	0.0259553
5619.43	0.00259898
4974.05	0.11504
5429.82	0.0296878
4980.54	0.005274
5710.4	0.0120756
5754.29	0.334107
5666.55	0.0100088
4993.09	0.0131608
5887.61	0.0374848
5576.79	0.0154349
4998.62	0.0014723
5541.51	0.000967706
4999.39	0.0549035
5830.83	0.00866097
5528.4	0.0892156
4907.08	0.00500442
5501.55	0.00190085
5833.15	0.17765
5561.59	0.0296878
5720.83	0.00245383
4916.21	0.0127599
5602.17	0.0321624
4911.22	0.0418948
5654.37	0.0645045
5531.58	0.010859
5746.46	0.055097
5766.54	0.0232388
4961.93	0.00710573
5654.3	0.0153865
5432.21	0.0157391
5566.97	0.113208
4900.27	0.140884
4973.52	0.0820338
5785.13	0.00507355
5701.88	0.0259553
5763.9	0.167607
5476.22	0.0828218
4975.32	0.0483922
5563.56	0.0210476
5684.78	0.0378442
5482.64	0.0038017
5960.69	0.440928
5598.02	0.10145
4926.45	0.219068
5948.46	0.0392543
5721.68	0.0429662
5597.3	0.0287893
5870.53	0.0105687
5893.43	0.0415975
5521.5	0.0275865
5679.07	0.00137553
5902.44	0.00494221
5655.3	0.00684998
5522.8	0.00784533
5451.46	0.134262
4979.62	0.0188979
5564.13	0.106842
5434.21	0.225151
5929.48	0.0099259
5616.84	0.257168
5900.19	0.0785017
4992.36	0.00117507
5898.34	0.00206674
4977.43	0.105266
5837.34	0.0286303
5621.5	0.0488208
4954.04	0.240966
4914.91	0.110989
5894.19	0.0850199
4907.56	0.0638271
5927.04	0.0322661
4939.85	0.0431873
5445.72	0.00332476
5677.05	0.00207366
5562.32	0.0207642
5550.47	0.0177851
5873.09	0.0283953
5432.07	0.0460283
4976.99	0.00590301
5628.39	0.0184348
5626.49	0.00843287
4902.49	0.0194232
4905.32	0.122836
5797.44	0.0123106
5795.7	0.0575785
5710.45	0.0360332
5521.52	0.00230867
5750.47	0.0143221
5879.64	0.00448601
5462.21	0.0347545
5845.95	0.599473
5528.74	0.0385631
5525.1	6.91219e-05
5954.27	0.00156907
4998.26	0.0017557
5659.36	0.138154
5663.59	0.0530027
4987.42	0.0439961
5765.32	0.0268884
5717.53	0.027863
5578.39	0.0132921
5767.97	0.0848678
5478.99	2.76487e-05
5853.26	0.0242894
5484.85	0.036524
5445.03	0.000580624
5791.26	0.0530027
5730.1	0.0124212
5692.29	0.0477217
5484.37	0.243834
5654.95	0.101167
5524.77	0.0041404
5421.59	0.0149511
5531.97	0.00796284
5700.2	0.00573712
5785.85	0.00207366
5889.61	0.0415975
5612.7	0.00870936
5787.75	0.150941
5476.81	0.161642
5775.45	0.0864507
5747.18	0.135437
5806.04	0.106669
4919.91	0.00410584
4976.89	0.0647603
5484.03	0.00460352
5743.95	0.0696057
5504.92	0.0021566
4936.69	0.0774994
4991.97	0.0584633
5634.6	0.0627627
5718.08	0.00273031
4993.28	0.00472794
5682.33	0.0171975
5458.72	0.00265428
5533.74	0.214789
5577.56	0.00911026
5558.26	0.499827
5759.35	0.0103268
4924.76	0.00421643
5562.77	0.0909436
4901.62	0.0755986
4903.37	0.0106862
5647.8	0.0022672
4923.12	0.0197827
5905.73	0.136813
5846.27	0.0443901
5477.66	0.019755
4908.72	0.0727577
4988.69	0.120362
5668.22	0.000843287
5828.9	0.045814
4997.23	0.0817504
5435.98	0.00138244
5683.92	0.0331647
5564.96	0.0383488
4909.79	0.0270267
5934.47	0.166846
5548.06	0.0599494
5953.79	0.000573712
5605.73	0.0273377
5582.22	0.00375332
4913.88	0.116996
5936.56	0.00171422
5802.95	0.0366
5766.05	0.000629009
5701.97	0.153845
5804.25	0.0443002
4932.73	0.00159672
5650.46	0.0148543
5556.18	0.00957338
4978.67	0.0099259
5730.59	0.00180408
5796.96	0.0220637
4904.25	0.000967706
5483.98	0.0390055
5529.71	0.0470167
5627.69	0.0301095
5893.76	0.189809
4912.59	0.509546
4910.12	0.0428348
5807.83	0.0203287
5897.05	0.000815638
5517.81	0.0555256
5777.21	0.121039
5433.63	0.0161676
5927.13	0.170959
5443.77	0.0702347
5742.51	0.0256373
5467.63	0.0719282
5823.42	0.0522216
5504.31	0.0112461
5447.58	0.0940749
5537.71	0.194191
5509.37	0.202306
5676.93	0.00684307
5617.48	0.0370701
5943.25	0.00413349
5786.07	0.010078
5910.28	0.0157598
5703.04	0.084308
5658.47	0.00608273
5921.37	0.0167344
4915.78	0.0143221
5680.96	0.0325564
5508.68	0.320719
5586.89	0.0175155
5420.23	0.0256373
5724.49	0.0353005
5607.51	0.0184348
5505.79	0.0427035
5877.78	0.0137414
5630.58	0.0691979
4932.14	0.0900935
5420.89	0.00770018
4924.49	0.00874392
4963.35	0.031174
5641.98	0.00333859
5844.76	0.0275105
4919.89	0.0266188
5668.21	6.91219e-05
4926.98	0.605563
5658.39	0.0715619
5763.94	0.000186629
5533.17	0.00104374
4996.44	0.00564035
5908.14	0.0441343
5901.5	0.0168035
5769.58	0.0197827
5586.7	0.00714029
5495.78	0.00398833
4951.69	0.0490281
4944.37	0.0604194
5925.76	0.00154833
4950.67	0.0249392
5471.2	6.91219e-05
5696.27	0.00703661
5932.81	0.00060136
5911.85	0.0418049
4985.26	0.0436989
5928.09	0.0188357
5657.8	0.0256373
5528.21	0.0506456
5877.89	0.0584633
5605.87	0.0337453
5741.1	0.13944
5905.54	0.570594
5961.8	0.0251673
5437.81	0.124544
5472.25	0.00534312
5641.59	0.668948
5896.25	0.0496157
4962.14	0.0146884
5638.72	0.32893
5534.06	0.000843287
5794.07	0.0942892
5887.08	0.244159
5423.45	0.0308284
5755.71	0.00470029
5504.29	0.287671
5534.38	0.0746447
5893.06	0.0284713
5662.31	0.204297
4942.62	0.016451
5858.51	0.25262
5619.4	0.00923468
5568.02	0.0297777
5563.93	0.00285473
5858.22	0.0667303
5864.87	0.0522216
4921.5	0.0204808
5935.62	0.00114051
4935.57	0.0925127
5439.05	0.0165823
5710.12	0.0130986
5526.64	0.00297915
5760.47	0.00651819
5579.8	0.192608
5894.68	0.161642
5790.49	0.0259553
5476.14	0.0029515
5593.39	0.00133405
5649.32	0.170959
4917.86	0.031803
5605.7	0.0455513
5496.87	0.0151999
5584.67	0.0660667
5701.26	0.060613
5805.15	0.0168035
5441.08	0.0212895
5953.81	0.497228
5686.75	0.102369
5536.97	0.00150686
4921.83	0.000117507
4959.32	0.585096
5924.91	0.00115434
5667.46	0.122263
5434.46	0.0119166
5664.1	0.137559
5859.34	0.00241235
5438.92	0.00563343
5437.17	0.0169003
5922.15	0.00144465
5810.87	0.0271096
5475.7	0.0179648
5916.87	0.00847434
4932.76	0.00163819
4944.04	0.00389156
4929.12	0.149925
5764.92	0.00157598
4901.06	0.012276
5674.84	0.06541
4961.92	0.000622097
5590.84	0.0156699
5826.39	0.0687071
5840.09	0.0400907
5443.69	0.00547445
5912.1	0.00547445
5659.8	0.110719
5484.82	0.00044238
4985.9	0.0140179
5646.87	0.0399041
4995.29	0.0297777
5613.63	0.056127
5804.05	0.0293077
4947.59	0.0109973
5787.37	3.45609e-05
4975.98	0.055097
5954.65	0.00207366
5435.54	0.0049906
5496.15	0.0553874
5648.52	0.0895681
5802.68	0.0268884
5945.27	0.000124419
5909.57	0.0451504
4972.46	0.084308
4974.42	0.00044238
5543.31	0.0022672
5943.74	0.0934943
5838.18	0.0257272
5511.46	0.142094
4985.32	0.00942822
5961.54	0.00586154
4992.3	0.0142737
5587.41	0.0443002
4943.11	0.0877087
5805.35	0.0137414
5551.35	0.00938675
5681.2	0.148944
5534.18	0.0512746
4962.93	0.0657764
5560.73	0.000311048
5667.41	0.0375885
5937.4	0.124544
5776.11	0.0129051
5694.74	0.00389156
5555.81	0.00920012
5608.2	0.0321624
5781.77	0.00102992
4974.26	0.00718176
5432.92	0.00787989
5531.5	0.0587951
5669.16	0.00156215
4982.46	0.000463117
5721.02	0.0473416
5950.42	0.00241235
4926.91	0.0647603
5699.76	2.07366e-05
4961.56	0.0830361
5787.75	0.0562514
4925.51	0.0275865
5511.11	0.269921
5441.64	0.0146331
5647.19	3.45609e-05
5462.85	0.121039
5905.7	0.000435468
5854.54	0.059272
4939.42	0.00114742
4947.94	0.0182482
5751.42	0.0657764
4993.87	0.102853
5702.75	0.144098
5821.93	0.00201145
4906.53	0.0465674
5727.55	0.0186836
4914.89	0.0070919
5796.96	0.0344918
5824.77	0.00143082
5580.3	0.014716
4933.03	0.0382106
5615.74	0.0287132
5595.33	0.0191813
